Arab World,ARB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53204177861613E+02,,5.87341145075819E+01,4.41028493221160E+01,2.11403786083498E+01,1.99434238511800E+01,2.87180545317757E+01,2.19382876958287E+01,3.96717157891546E+01,3.07920896454576E+01
Arab World,ARB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58573681000000E+12,,7.92886057000000E+11,5.29179480000000E+11,3.06924930000000E+11,3.79205990000000E+11,5.98463770000000E+11,4.71361500000000E+11,8.06297678176000E+11,5.44099780000000E+11
East Asia & Pacific,EAS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,9.97878749753042E+00,1.35654532550970E+01,1.25281559153878E+01,1.72354896847747E+01,1.35917783076235E+01,1.39213065626519E+01,1.79103790294528E+01,1.24377819796128E+01,1.88322978174898E+01,2.01553889234679E+01,2.61288581227172E+01,4.74257732140908E+01,7.27425136995620E+01,7.79030183770206E+01,9.53545829675710E+01,5.84572799973854E+01,3.42468799604820E+01,2.30352489592909E+01,2.96340504677619E+01,3.59512894596501E+01,2.70508082294425E+01,3.35986558563888E+01,4.69826053630123E+01,4.37334361167117E+01,6.17755316045101E+01,6.76743065862704E+01,4.93448236699627E+01,5.22628908694304E+01,5.73258913284160E+01,7.06742595630155E+01,7.94814135363117E+01,1.03203773670891E+02,1.70975647679347E+02,1.10119386813839E+02,1.22302524044218E+02,1.13239862204895E+02,9.08326606840731E+01,6.62382686011364E+01,9.10966414611158E+01,1.03009993016998E+02,2.42368953435592E+02
East Asia & Pacific,EAS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,6.18676100000000E+10,9.41574800000000E+10,1.04637870000000E+11,1.95325440000000E+11,1.73103510000000E+11,2.05587450000000E+11,2.88875810000000E+11,1.93816620000000E+11,3.12817380000000E+11,3.57911800000000E+11,4.90380080000000E+11,1.24359166000000E+12,2.29757032000000E+12,2.99535528800000E+12,3.82833024000000E+12,2.45419084000000E+12,1.62742037000000E+12,1.19298736000000E+12,1.90631515400000E+12,2.58044028000000E+12,2.19237616000000E+12,2.61605317000000E+12,3.51305096000000E+12,2.91401617000000E+12,4.59846840100000E+12,5.43556165000000E+12,3.68641796000000E+12,3.97004858100000E+12,4.78876510145970E+12,6.61888444034816E+12,7.91902090614271E+12,1.09086136030230E+13,2.02509305279891E+13,1.51404377952016E+13,1.73134875461266E+13,1.87066757567148E+13,1.72141332282648E+13,1.34460757539161E+13,1.88080389000000E+13,2.18843971400000E+13,5.10091523400000E+13
East Asia & Pacific,EAS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,4.83250285354417E+01,4.30643572551074E+02,4.00233282020046E+02,5.23402739862324E+01,3.85128314778765E+01,5.34729863657307E+01,3.73293360110521E+01,4.55914779688506E+01,4.60072208680400E+01,4.52938835280045E+01,5.95648882980310E+01,7.11593838274825E+01,6.45187134608716E+01,6.00125990692843E+01,7.87502207699208E+01,4.39823866971998E+01,3.87112258647443E+01,4.21052524603163E+01,4.91670070181887E+01,4.27836948434443E+01,4.60543354307717E+01,8.82526645273957E+01,7.10063001346144E+01,6.53471657427691E+01,9.76262572052840E+01,7.83735511273187E+01,9.46369384074229E+01,7.97886788227805E+01,9.22866982689248E+01,8.90585885137563E+01,1.00689342348256E+02,1.27101398922139E+02,1.78831726524499E+02,1.28100500286295E+02,1.18807125655234E+02,1.26009240869877E+02,8.68506324408385E+01,1.07482945020697E+02,1.07859698981339E+02,2.21983207252096E+02
East Asia & Pacific (excluding high income),EAP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84377555797177E+01,1.82420932776168E+01,1.77969463695846E+01,2.73306994950596E+01,3.13744361291475E+01,2.58452357698526E+01,2.13521977225534E+01,5.05019867373339E+01,2.95300625309499E+01,2.12159115699984E+01,2.47247870193701E+01,2.72604711618451E+01,1.86639908783386E+01,3.80471639413088E+01,1.46270809898420E+02,7.12225471721046E+01,1.28066648953820E+02,1.13132187469298E+02,7.58421621953437E+01,5.32688511817744E+01,7.19781520089022E+01,1.00902067410229E+02,3.08714282487696E+02
East Asia & Pacific (excluding high income),EAP,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56911534000000E+11,1.86871860000000E+11,2.25615400000000E+11,3.98016370000000E+11,4.73663960000000E+11,3.57065930000000E+11,3.24822671000000E+11,8.44709830000000E+11,5.27517200000000E+11,4.19749791000000E+11,5.53474271459699E+11,7.07748790348156E+11,5.60066776142709E+11,1.37466662302304E+12,6.69209750798906E+12,4.18883182520162E+12,8.16135607612664E+12,8.74088895671482E+12,7.16003227826483E+12,5.51736872391612E+12,8.34191345000000E+12,1.25673569800000E+13,3.98409423800000E+13
East Asia & Pacific (excluding high income),EAP,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,8.81974633960747E+00,1.32162359217677E+01,1.11460070912632E+01,9.93217252844568E+00,7.86341372820419E+00,2.08791419509691E+01,1.08570702396143E+01,1.66417776219273E+01,4.04962228492320E+01,3.03630522793050E+01,6.19421995049458E+01,2.98643845766745E+01,2.88387863583693E+01,3.37045785010670E+01,1.26948492671586E+01,5.83426648464643E+01,3.84881349422789E+01,3.96326617901072E+01,4.76749292900717E+01,3.16688845157102E+01,3.58919853528901E+01,4.32519588846975E+01,8.58725118636656E+01,6.85203213522055E+01,7.58181386406210E+01,1.21352517660014E+02,1.92303146297801E+02,1.84679830778570E+02,1.69571019172714E+02,1.56201234919943E+02,1.06999490434378E+02,1.53352826854362E+02,1.60923573368508E+02,4.03176813948276E+02
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84377555797177E+01,1.82420932776168E+01,1.77969463695846E+01,2.73306994950596E+01,3.13744361291475E+01,2.58452357698526E+01,2.13521977225534E+01,5.05019867373339E+01,2.95300625309499E+01,2.12159115699984E+01,2.47247870193701E+01,2.72604711618451E+01,1.86639908783386E+01,3.80471639413088E+01,1.46270809898420E+02,7.12225471721046E+01,1.28066648953820E+02,1.13132187469298E+02,7.58421621953437E+01,5.32688511817744E+01,7.19781520089022E+01,1.00902067410229E+02,3.08714282487696E+02
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56911534000000E+11,1.86871860000000E+11,2.25615400000000E+11,3.98016370000000E+11,4.73663960000000E+11,3.57065930000000E+11,3.24822671000000E+11,8.44709830000000E+11,5.27517200000000E+11,4.19749791000000E+11,5.53474271459699E+11,7.07748790348156E+11,5.60066776142709E+11,1.37466662302304E+12,6.69209750798906E+12,4.18883182520162E+12,8.16135607612664E+12,8.74088895671482E+12,7.16003227826483E+12,5.51736872391612E+12,8.34191345000000E+12,1.25673569800000E+13,3.98409423800000E+13
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,8.81974633960747E+00,1.32162359217677E+01,1.11460070912632E+01,9.93217252844568E+00,7.86341372820419E+00,2.08791419509691E+01,1.08570702396143E+01,1.66417776219273E+01,4.04962228492320E+01,3.03630522793050E+01,6.19421995049458E+01,2.98643845766745E+01,2.88387863583693E+01,3.37045785010670E+01,1.26948492671586E+01,5.83426648464643E+01,3.84881349422789E+01,3.96326617901072E+01,4.76749292900717E+01,3.16688845157102E+01,3.58919853528901E+01,4.32519588846975E+01,8.58725118636656E+01,6.85203213522055E+01,7.58181386406210E+01,1.21352517660014E+02,1.92303146297801E+02,1.84679830778570E+02,1.69571019172714E+02,1.56201234919943E+02,1.06999490434378E+02,1.53352826854362E+02,1.60923573368508E+02,4.03176813948276E+02
Euro area,EMU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,1.78864142515870E+00,1.67819749251078E+00,1.65564599611350E+00,2.12063641771676E+00,1.40414236492898E+00,1.38255964431937E+00,1.59812972387703E+00,1.33651548661136E+00,2.32476301065437E+00,2.35809306873756E+00,6.21737124381315E+00,9.29773094344003E+00,1.60884615986222E+01,1.16429691541924E+01,1.39999137415434E+01,1.53362383690864E+01,1.17765532034673E+01,1.03584114765630E+01,1.45563948891696E+01,1.74319092127736E+01,1.50942461183149E+01,1.13903989447553E+01,3.11205654915205E+01,5.08212718674588E+01,6.27119374023644E+01,1.01385166322165E+02,7.81892434842913E+01,5.16917467803099E+01,4.82764564485810E+01,5.19297495172822E+01,5.29039545166673E+01,7.30664193545123E+01,1.02465411549392E+02,8.12347361951478E+01,4.86208977689912E+01,4.63242323597629E+01,4.22987220900105E+01,3.71658107595495E+01,3.74639683398736E+01,4.79494440403310E+01,
Euro area,EMU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,2.49900700000000E+10,2.44259300000000E+10,2.74610000000000E+10,4.32100000000000E+10,3.46586700000000E+10,3.89453000000000E+10,3.89482100000000E+10,3.22663500000000E+10,5.48166800000000E+10,5.33489200000000E+10,1.44396530000000E+11,3.03150980000000E+11,6.49096650000000E+11,5.16157020000000E+11,6.33451170000000E+11,8.72973500000000E+11,6.96106580000000E+11,6.74427710000000E+11,8.85233970000000E+11,1.11980345000000E+12,1.13278267000000E+12,8.65103570000000E+11,2.15985893000000E+12,3.62848167000000E+12,4.45748397000000E+12,6.56458309000000E+12,5.14490163000000E+12,3.70027005000000E+12,4.27247502000000E+12,5.27129657000000E+12,5.43436314000000E+12,7.96235284000000E+12,1.28360839600000E+13,1.11470765700000E+13,6.11080357000000E+12,5.70353636000000E+12,5.60562587000000E+12,4.56534700000000E+12,4.80014575000000E+12,6.19460459000000E+12,
Euro area,EMU,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,1.44438919785799E+01,1.69015880776218E+01,2.03728872636008E+01,1.42247385708125E+01,1.50298820618171E+01,1.72389933349256E+01,1.82078905180390E+01,2.61705590291077E+01,2.28340458119630E+01,3.15888311176876E+01,4.16747578240815E+01,9.71407629316113E+01,5.75928852180141E+01,4.72824384744950E+01,6.80985276224711E+01,4.91629879028335E+01,5.19268116055597E+01,5.03295502446306E+01,5.41945821175118E+01,4.68132901397454E+01,2.76037585175467E+01,5.90890959571532E+01,1.10501984386592E+02,7.02015067167247E+01,1.32114646066428E+02,1.17291652164201E+02,1.05885980994603E+02,8.54827252090666E+01,8.81058836285979E+01,8.79639146127187E+01,9.36982379144613E+01,1.26473849611632E+02,2.21036114567628E+02,9.24632522303743E+01,8.91743339975935E+01,1.04113318850604E+02,7.46123801237252E+01,6.24595290295896E+01,8.79791251165767E+01,
Europe & Central Asia,ECS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,3.43879951935546E+00,2.67449261857191E+00,2.28845071287355E+00,2.49652111539007E+00,2.01194247926762E+00,4.12802030977983E+00,4.50751233207964E+00,2.20465356354435E+00,7.38337426091543E+00,7.94580664007074E+00,1.42362671452682E+01,1.31007712838273E+01,2.86436651635619E+01,2.05552876025298E+01,2.31777356067326E+01,2.14335577413560E+01,1.42948237415007E+01,1.29526967590146E+01,1.93019740311715E+01,2.31943765278940E+01,2.13982177130062E+01,2.04806026755716E+01,3.91361896775583E+01,5.63339268805007E+01,6.63010411777363E+01,1.02595831852008E+02,8.27078416603172E+01,5.17983651027115E+01,4.87803157445257E+01,5.00453245610511E+01,5.02894576909453E+01,7.17201367733028E+01,1.03520797470789E+02,7.96437282398135E+01,5.72833332283648E+01,5.67251118266729E+01,4.96007361121367E+01,4.13883916774530E+01,3.73367515119848E+01,4.67369939052501E+01,
Europe & Central Asia,ECS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,9.22120700000000E+10,9.18319300000000E+10,8.32461100000000E+10,1.06237390000000E+11,1.31852860000000E+11,1.55872060000000E+11,1.50525250000000E+11,6.97683500000000E+10,2.35082940000000E+11,2.43004600000000E+11,4.49780980000000E+11,5.67381470000000E+11,1.53429829000000E+12,1.22780536000000E+12,1.40979331000000E+12,1.62013209000000E+12,1.15492161000000E+12,1.13679855000000E+12,1.58507314000000E+12,2.01048089000000E+12,2.16040816000000E+12,2.11711242540000E+12,3.83719710820000E+12,5.73981827000000E+12,6.75136115250000E+12,9.75698322740000E+12,8.15346819750873E+12,5.62928205314214E+12,6.47073502792055E+12,7.73631909845114E+12,7.79774842113008E+12,1.20214654005629E+13,2.02551550652386E+13,1.70661279568189E+13,1.08388266131943E+13,1.10390363724727E+13,1.06843723184418E+13,8.54022260016553E+12,7.98025807000000E+12,9.99592014000000E+12,
Europe & Central Asia,ECS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,3.33352785346011E+01,2.61849111017363E+01,2.69441904091369E+01,4.69647399228910E+01,4.85358615078649E+01,3.74349683389163E+01,1.73739680857336E+01,4.59967794873243E+01,4.38511713634570E+01,4.53238090340323E+01,3.94586289279992E+01,9.96919178097069E+01,6.55723427466007E+01,5.67355656437779E+01,6.66368052825306E+01,4.15062090971205E+01,4.37601112019507E+01,4.64342691199575E+01,5.37769070938150E+01,4.83871005334902E+01,3.86463853250832E+01,5.58548389298006E+01,8.66059523514405E+01,6.25109966758324E+01,1.10634835667449E+02,1.07866428734560E+02,8.82647804574969E+01,7.21615503654245E+01,7.16453934596400E+01,7.14575980666608E+01,8.00638018279937E+01,1.15428161493849E+02,1.91914846772669E+02,8.89101630318376E+01,8.27909813911703E+01,9.65013476022411E+01,6.74018703193157E+01,5.96176646222346E+01,7.89182785516743E+01,
Europe & Central Asia (excluding high income),ECA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58893111949090E+01,1.65112252209526E+01,2.00955281095585E+01,2.26364458958868E+01,2.34928567528736E+01,4.45400549308330E+01,6.85484116988376E+01,4.74936201196031E+01,3.63215869911313E+01,3.19456455640289E+01,2.59404949894252E+01,1.92074822019992E+01,1.64446170644818E+01,1.57093812009688E+01,2.10741511777752E+01
Europe & Central Asia (excluding high income),ECA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42525475087297E+10,1.16186063142140E+11,1.79270357920551E+11,2.68181118451141E+11,3.51739271130084E+11,8.17107090562891E+11,1.62473608523858E+12,1.38431955681894E+12,8.30345153194288E+11,9.15965292472717E+11,9.20881258441757E+11,7.03681570165535E+11,6.12752030000000E+11,5.32286690000000E+11,4.69657860000000E+11
Europe & Central Asia (excluding high income),ECA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00187638867988E+02,2.44394590062812E+02,1.19600321536557E+02,7.10965882022134E+01,1.70025949394412E+02,6.01421593173804E+01,2.36912985673119E+02,1.33979604788494E+02,1.78836112267907E+02,1.28676226459921E+02,1.27735369666695E+02,1.02916430013682E+02,1.01115232831807E+02,8.18137344583301E+01,1.31229904738712E+02,1.01323881444647E+02,6.89243977791374E+01,8.93579985753602E+01,5.84868617310527E+01,6.95138974463402E+01,7.27969360298053E+01,7.97525407244801E+01
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29549209140618E+01,1.28695463894607E+01,1.63669599837653E+01,1.93569944888125E+01,2.05050613283933E+01,3.91434195140906E+01,6.01348670386564E+01,4.09403853006287E+01,3.18976131749977E+01,2.89606866723538E+01,2.40251165408985E+01,1.81137329542062E+01,1.59220254137425E+01,1.50021238674318E+01,1.93197253654881E+01
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04545307508730E+11,1.19588763142140E+11,1.87280897920551E+11,2.86451508451141E+11,3.78737541130084E+11,8.72216950562891E+11,1.71929102523858E+12,1.43922445681894E+12,8.88435353194288E+11,9.86454552472717E+11,9.94872218441757E+11,7.64452720165535E+11,6.85918560000000E+11,5.90081320000000E+11,5.22285630000000E+11
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00187638867988E+02,2.37670973589131E+02,1.02959163805039E+02,6.54701145695396E+01,1.30499065909576E+02,5.27301203872018E+01,1.90259981833510E+02,1.00131622839102E+02,1.07245922749933E+02,8.39388752949539E+01,8.70268371065376E+01,7.40548026787337E+01,7.44125229923636E+01,6.26674152164972E+01,9.69134333797904E+01,7.47587717418738E+01,6.36749498352001E+01,8.35775122827359E+01,5.53223588100246E+01,6.42940561185875E+01,6.55746986044060E+01,7.15436855689734E+01
European Union,EUU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,3.43879951935546E+00,2.67449261857191E+00,2.28845071287355E+00,2.49652111539007E+00,2.01194247926762E+00,2.13262117576157E+00,2.38431151889840E+00,2.24636199425490E+00,3.56684386436507E+00,3.81502067582500E+00,7.80372505673967E+00,1.06179137216335E+01,2.16575060089246E+01,1.47358051760087E+01,1.70115575567539E+01,1.67758060961283E+01,1.40523579150060E+01,1.27424361333843E+01,1.78673970984532E+01,2.11408659695279E+01,1.87345503051665E+01,1.69187637048255E+01,3.51856530570033E+01,5.24666400371991E+01,6.54055822807647E+01,1.01540278139004E+02,8.37627528413959E+01,5.12652384047754E+01,4.87912242765274E+01,5.34415674111951E+01,5.40279025158099E+01,7.57950707785692E+01,1.02679723614912E+02,7.87785343824843E+01,5.66762569824631E+01,5.71661346876337E+01,5.13499162506125E+01,4.44632512304313E+01,3.93694876954173E+01,5.07668887484016E+01,
European Union,EUU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,6.05530700000000E+10,4.86919300000000E+10,4.72450000000000E+10,6.33300000000000E+10,6.23554600000000E+10,7.66208600000000E+10,7.55138400000000E+10,6.96809700000000E+10,1.07407910000000E+11,1.10261640000000E+11,2.33057420000000E+11,4.35134050000000E+11,1.09788170000000E+12,8.34416550000000E+11,9.82983270000000E+11,1.20477893000000E+12,1.06052291000000E+12,1.04693240000000E+12,1.36529619000000E+12,1.71494068000000E+12,1.76587224000000E+12,1.63011916000000E+12,3.20709531000000E+12,4.95407637000000E+12,6.16650569000000E+12,8.89429641000000E+12,7.41866000000000E+12,4.98219327000000E+12,5.78647363000000E+12,7.32239835000000E+12,7.24997111000000E+12,1.08439963400000E+13,1.69729854500000E+13,1.39999287700000E+13,9.03234339000000E+12,9.03778494000000E+12,8.75409476000000E+12,7.12735821000000E+12,6.57341764000000E+12,8.62892443000000E+12,
European Union,EUU,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,2.03789555735332E+01,1.62835099987061E+01,1.75448026383459E+01,3.22532120694315E+01,2.55615469286809E+01,1.71609486874821E+01,1.74778750946251E+01,2.23935407625998E+01,2.18790818681957E+01,2.65551914805656E+01,3.30841212487292E+01,7.74854005252720E+01,4.77535711155237E+01,4.20291057440699E+01,5.27801802591749E+01,4.15472710157039E+01,4.42139121911234E+01,4.42788655941825E+01,5.00752195384497E+01,4.39840850249144E+01,3.17413277612416E+01,5.19770216108988E+01,8.46034865650867E+01,6.18846270584141E+01,1.11969062395934E+02,1.07622377934010E+02,8.86525815002569E+01,7.28962291119402E+01,7.71438764061044E+01,7.70469292642162E+01,8.61271739388063E+01,1.17444091624281E+02,1.96165916580621E+02,9.06518363004930E+01,8.72956074019477E+01,1.01955341218714E+02,7.34602802077090E+01,6.17155026993681E+01,8.65621891396179E+01,
Fragile and conflict affected situations,FCS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
